gene,rank_GSE174554,rank_stat_GSE174554,program_GSE174554,rank_GSE274546,rank_stat_GSE274546,program_GSE274546,miller_raw20,density,shared_leading_edge,labelled,display_role,display_label
ELF1,2640,0.7386087213951653,False,1498,1.6969362761895717,False,False,1.9459101490553132,False,False,transcriptome_background,
HLA-E,2641,0.7379068380703088,False,12593,-0.6699446225220268,False,False,3.295836866004329,False,False,transcriptome_background,
SIAH1,2642,0.7377970202978981,False,183,3.037793744616347,False,False,1.0986122886681098,False,False,transcriptome_background,
CALHM2,2643,0.7375143527648435,False,14455,-1.0562649274175016,False,False,2.70805020110221,False,False,transcriptome_background,
GUSB,2644,0.7373939318089674,False,16140,-1.5481235524159789,False,False,2.1972245773362196,False,False,transcriptome_background,
MYO15B,2645,0.7372874926373755,False,11882,-0.5457820786501001,False,False,3.1354942159291497,False,False,transcriptome_background,
ZNF16,2646,0.7372816268340667,False,11034,-0.4056461717788558,False,False,2.995732273553991,False,False,transcriptome_background,
GDAP1,2647,0.7372752739108304,False,5557,0.5193461018651608,False,False,2.70805020110221,False,False,transcriptome_background,
PARVB,2648,0.7371465807784501,False,1766,1.5567061909774431,False,False,2.0794415416798357,False,False,transcriptome_background,
UBXN4,2649,0.7370687481293519,False,7971,0.0945920402940379,False,False,3.1354942159291497,False,False,transcriptome_background,
PKD2L1,2650,0.736987432648419,False,2912,1.128335151467763,False,False,2.302585092994046,False,False,transcriptome_background,
PNISR,2651,0.7367470833617646,False,13820,-0.9146515400141232,False,False,2.772588722239781,False,False,transcriptome_background,
SLC17A9,2652,0.7366245267906418,False,6426,0.3543488391244382,False,False,2.8903717578961645,False,False,transcriptome_background,
MRPS23,2653,0.7363706910413389,False,17258,-2.1656334317502925,False,False,1.9459101490553132,False,False,transcriptome_background,
NCKAP5L,2654,0.7362277354225267,False,9858,-0.2133835542623643,False,False,2.772588722239781,False,False,transcriptome_background,
FAM3C,2655,0.7358877668380519,False,16258,-1.5950814613051774,False,False,2.1972245773362196,False,False,transcriptome_background,
ABCB10,2656,0.7353160560406667,False,6414,0.3562452602889068,False,False,3.091042453358316,False,False,transcriptome_background,
ZNF354B,2657,0.7351876591733073,False,6314,0.3715234813245429,False,False,3.091042453358316,False,False,transcriptome_background,
DAPP1,2659,0.734560428856668,False,3879,0.8767458961573057,False,False,2.772588722239781,False,False,transcriptome_background,
CYTH3,2660,0.7342328058835998,False,5938,0.4511544687259941,False,False,3.091042453358316,False,False,transcriptome_background,
KLHL23,2661,0.7341113643281106,False,11140,-0.4226113952508616,False,False,2.995732273553991,False,False,transcriptome_background,
USP15,2662,0.7339228638155239,False,3393,1.007335126747216,False,False,2.8903717578961645,False,False,transcriptome_background,
ZNF440,2663,0.7325577083044857,False,8200,0.0564615576652203,False,False,3.1354942159291497,False,False,transcriptome_background,
GFM2,2664,0.7324665456548477,False,16586,-1.7422078147854032,False,False,1.3862943611198906,False,False,transcriptome_background,
ZNF302,2665,0.7318573772091533,False,14422,-1.0499336804724049,False,False,2.70805020110221,False,False,transcriptome_background,
ZC3H7A,2666,0.7316454015688064,False,9781,-0.2017375607418003,False,False,2.772588722239781,False,False,transcriptome_background,
TM9SF4,2668,0.730810278297573,False,3168,1.063535023039378,False,False,2.8903717578961645,False,False,transcriptome_background,
PGAP1,2669,0.7305315060821799,False,1847,1.518542156942536,False,False,2.0794415416798357,False,False,transcriptome_background,
NOC2L,2670,0.730526066979023,False,17282,-2.18353336120589,False,False,1.9459101490553132,False,False,transcriptome_background,
UROD,2671,0.7299394395777968,False,13150,-0.7767156186029318,False,False,3.295836866004329,False,False,transcriptome_background,
GATB,2672,0.7299255434042927,False,13154,-0.7772133019319896,False,False,3.295836866004329,False,False,transcriptome_background,
TMBIM1,2673,0.7298281066343697,False,4584,0.7139412649842878,False,False,2.995732273553991,False,False,transcriptome_background,
CAPZB,2674,0.7294481586722383,False,2158,1.3754470104006662,False,False,2.302585092994046,False,False,transcriptome_background,
TMEM8A,2675,0.729036637326276,False,9818,-0.2069823721951178,False,False,2.772588722239781,False,False,transcriptome_background,
ZNF317,2676,0.7288253171620028,False,2915,1.127470491651653,False,False,2.302585092994046,False,False,transcriptome_background,
USO1,2677,0.7287119861280525,False,6427,0.3541636807721184,False,False,2.8903717578961645,False,False,transcriptome_background,
BCL7B,2678,0.7284913919160816,False,11582,-0.4985845561625289,False,False,2.995732273553991,False,False,transcriptome_background,
CCDC127,2679,0.7282349262438358,False,15151,-1.2221834277270944,False,False,2.9444389791664403,False,False,transcriptome_background,
H1F0,2680,0.7275407639300969,False,9314,-0.1229019307054433,False,False,2.6390573296152584,False,False,transcriptome_background,
DDHD2,2681,0.7269922789653485,False,8779,-0.036125060255021,False,False,2.6390573296152584,False,False,transcriptome_background,
H2AFY2,2682,0.726679879667515,False,3697,0.9239508572950176,False,False,2.772588722239781,False,False,transcriptome_background,
C19orf12,2683,0.7264138029107211,False,6284,0.3764783343170241,False,False,3.091042453358316,False,False,transcriptome_background,
PLEKHA7,2684,0.7261638759172477,False,17189,-2.1092200852366143,False,False,1.3862943611198906,False,False,transcriptome_background,
AP1G1,2685,0.7256329054315309,False,5583,0.5155262003347997,False,False,2.70805020110221,False,False,transcriptome_background,
PQBP1,2686,0.7254484883942532,False,12553,-0.6622537104503832,False,False,3.295836866004329,False,False,transcriptome_background,
WAPL,2687,0.7254119308742137,False,8133,0.0685365643425806,False,False,3.1354942159291497,False,False,transcriptome_background,
HLA-DRB1,2688,0.7253688911628896,False,12538,-0.6590219687723339,False,False,3.295836866004329,False,False,transcriptome_background,
SHISA5,2689,0.725344584339025,False,9831,-0.2083400118958413,False,False,2.772588722239781,False,False,transcriptome_background,
PUM2,2690,0.7246687363278272,False,3934,0.8626312494916197,False,False,2.772588722239781,False,False,transcriptome_background,
MARCKS,2692,0.7233800248849176,False,17783,-2.985896356423811,False,False,1.3862943611198906,False,False,transcriptome_background,
PA2G4,2693,0.723215167573373,False,13369,-0.8193270062970383,False,False,2.8903717578961645,False,False,transcriptome_background,
TFE3,2694,0.723097951369859,False,13243,-0.7935724421497989,False,False,2.8903717578961645,False,False,transcriptome_background,
SH2B3,2695,0.7227832005619403,False,3664,0.9305428889737356,False,False,3.091042453358316,False,False,transcriptome_background,
SRP14,2696,0.7227139008713309,False,14835,-1.145384784291624,False,False,2.5649493574615367,False,False,transcriptome_background,
FAM199X,2697,0.7226828401072437,False,6766,0.2993506456945064,False,False,3.218875824868201,False,False,transcriptome_background,
CHMP2B,2698,0.7223376290696608,False,11489,-0.4832775823670305,False,False,3.1780538303479458,False,False,transcriptome_background,
BAIAP2L2,2700,0.7211462187833567,False,16276,-1.6021018461904974,False,False,2.1972245773362196,False,False,transcriptome_background,
RSAD2,2701,0.7210234849481354,False,2705,1.1890262801402205,False,False,2.70805020110221,False,False,transcriptome_background,
MAP3K11,2702,0.7209354731520298,False,7158,0.2359804706934849,False,False,3.218875824868201,False,False,transcriptome_background,
MAK,2703,0.720330620963283,False,11238,-0.4397451656884666,False,False,3.1780538303479458,False,False,transcriptome_background,
CCDC66,2704,0.7202469721551567,False,14958,-1.1761260897737964,False,False,2.3978952727983707,False,False,transcriptome_background,
CCDC91,2705,0.7201728279221544,False,2515,1.2477610622464304,False,False,2.1972245773362196,False,False,transcriptome_background,
ZNF566,2706,0.7200620992654071,False,4871,0.6604936199897884,False,False,2.8903717578961645,False,False,transcriptome_background,
RPL30,2707,0.7195015172772452,False,17503,-2.3945304739173148,False,False,1.791759469228055,False,False,transcriptome_background,
TMC6,2708,0.7194620675337429,False,6717,0.3077098763378635,False,False,3.218875824868201,False,False,transcriptome_background,
NUBP2,2710,0.718829161948571,False,17384,-2.2716891328064412,False,False,2.0794415416798357,False,False,transcriptome_background,
RPL27,2711,0.7187835814802499,False,17549,-2.4575355414338103,False,False,1.9459101490553132,False,False,transcriptome_background,
RNASE10,2712,0.7182128390874428,False,10896,-0.3827444915274784,False,False,2.9444389791664403,False,False,transcriptome_background,
FOXP2,2713,0.7179044879570456,False,6769,0.2986366663807142,False,False,3.218875824868201,False,False,transcriptome_background,
HLA-DQB1,2714,0.7173810482910529,False,7498,0.1753172143716038,False,False,2.9444389791664403,False,False,transcriptome_background,
RAD9A,2716,0.7166057783338737,False,12078,-0.577128741891852,False,False,2.995732273553991,False,False,transcriptome_background,
NAA25,2717,0.7163337867966176,False,3470,0.9851185282351148,False,False,2.5649493574615367,False,False,transcriptome_background,
CDKAL1,2718,0.7162518511680441,False,1381,1.7549486987713858,False,False,2.0794415416798357,False,False,transcriptome_background,
PINLYP,2719,0.7161515571897649,False,11301,-0.4482575772886544,False,False,3.1780538303479458,False,False,transcriptome_background,
YTHDF3,2720,0.7152523203663782,False,1728,1.5736764077320025,False,False,2.302585092994046,False,False,transcriptome_background,
PDZD8,2721,0.714647617499934,False,2620,1.216082202926562,False,False,2.70805020110221,False,False,transcriptome_background,
RUNX1T1,2722,0.7146044312399042,False,2406,1.2840546100634,False,False,2.1972245773362196,False,False,transcriptome_background,
TLR5,2723,0.7141804479985103,False,7603,0.1589391760891234,False,False,2.9444389791664403,False,False,transcriptome_background,
RAP2C,2724,0.7135879066885817,False,4926,0.6475429332869574,False,False,2.8903717578961645,False,False,transcriptome_background,
RAB6A,2726,0.7125193157078993,False,5902,0.4568398779370787,False,False,2.995732273553991,False,False,transcriptome_background,
RTN4,2727,0.7124233076414647,False,3990,0.847276965100598,False,False,2.8903717578961645,False,False,transcriptome_background,
GEMIN2,2728,0.7122233298462701,False,15478,-1.32685016144362,False,False,2.4849066497880004,False,False,transcriptome_background,
RAB9A,2729,0.7122039070026526,False,3499,0.976763970581894,False,False,3.091042453358316,False,False,transcriptome_background,
RPIA,2730,0.7119931532922386,False,9696,-0.1889037269695693,False,False,3.1354942159291497,False,False,transcriptome_background,
NDUFS8,2731,0.711823025421289,False,13123,-0.7708131563414957,False,False,3.295836866004329,False,False,transcriptome_background,
SAMD1,2732,0.7113102705430465,False,14416,-1.0486203693198937,False,False,2.5649493574615367,False,False,transcriptome_background,
UBA7,2734,0.7103143546161657,False,3528,0.969435585265652,False,False,3.091042453358316,False,False,transcriptome_background,
ARPC5L,2735,0.7097968455571967,False,12827,-0.7152899086815366,False,False,3.295836866004329,False,False,transcriptome_background,
PDCD10,2737,0.7083897879637446,False,14862,-1.1527369957815876,False,False,2.5649493574615367,False,False,transcriptome_background,
PLA2G12A,2738,0.70827845535822,False,13537,-0.8536830668601575,False,False,2.8903717578961645,False,False,transcriptome_background,
KIAA2026,2739,0.7081758942468771,False,11349,-0.4579513713500113,False,False,3.1780538303479458,False,False,transcriptome_background,
TIMM23,2740,0.7081617219381855,False,4359,0.7659126467469473,False,False,2.8903717578961645,False,False,transcriptome_background,
SNRPF,2741,0.7078529769021615,False,11551,-0.4927212399159478,False,False,3.1780538303479458,False,False,transcriptome_background,
LINC00685,2742,0.7075794099935413,False,952,2.040680752094413,False,False,1.3862943611198906,False,False,transcriptome_background,
RNF40,2743,0.7075746191154435,False,10434,-0.3055696123858649,False,False,2.9444389791664403,False,False,transcriptome_background,
LZTR1,2744,0.7073470955297265,False,7165,0.2349475816361307,False,False,3.218875824868201,False,False,transcriptome_background,
SMARCA2,2745,0.707227847884284,False,7433,0.1846630585483084,False,False,2.9444389791664403,False,False,transcriptome_background,
TMEM168,2746,0.7061090456723416,False,6275,0.3796954663786137,False,False,2.995732273553991,False,False,transcriptome_background,
LINGO1,2747,0.7056904401880644,False,5997,0.4376636557877236,False,False,2.995732273553991,False,False,transcriptome_background,
USP42,2749,0.7049089883684823,False,6276,0.3796257788801532,False,False,2.995732273553991,False,False,transcriptome_background,
CASK,2750,0.7047045069452395,False,3928,0.864095371513149,False,False,3.091042453358316,False,False,transcriptome_background,
PRKAR2A,2751,0.7045348578263086,False,4662,0.6981593815573812,False,False,2.8903717578961645,False,False,transcriptome_background,
HES6,2752,0.7043748132321321,False,17400,-2.291106161168286,False,False,1.791759469228055,False,False,transcriptome_background,
ZMYM4,2753,0.7041631861032136,False,12436,-0.6392981650432128,False,False,2.995732273553991,False,False,transcriptome_background,
SPARCL1,2755,0.7040797930860309,False,13139,-0.7746832355816479,False,False,3.295836866004329,False,False,transcriptome_background,
PTS,2756,0.7038248994804717,False,3511,0.9748119305182033,False,False,3.091042453358316,False,False,transcriptome_background,
UROS,2757,0.7035628437842649,False,14804,-1.1378564007090042,False,False,2.5649493574615367,False,False,transcriptome_background,
TSPAN33,2758,0.7023376664068046,False,15249,-1.2531955958677998,False,False,2.3978952727983707,False,False,transcriptome_background,
CAPRIN2,2759,0.7019390743867604,False,10467,-0.311551567081047,False,False,2.9444389791664403,False,False,transcriptome_background,
GALE,2760,0.7013747163711557,False,3645,0.9377641264559794,False,False,3.091042453358316,False,False,transcriptome_background,
PHYHIPL,2761,0.7012766467160738,False,1409,1.7424316742253971,False,False,2.0794415416798357,False,False,transcriptome_background,
RPS27A,2762,0.7007701488682998,False,17584,-2.5128339013442194,False,False,1.9459101490553132,False,False,transcriptome_background,
ALG6,2763,0.7005869469439778,False,10918,-0.3880210616202605,False,False,2.9444389791664403,False,False,transcriptome_background,
CDK17,2764,0.7004957464602644,False,4188,0.8068322096819449,False,False,2.8903717578961645,False,False,transcriptome_background,
ZNF568,2765,0.7004776406268026,False,16776,-1.8462827178945915,False,False,2.302585092994046,False,False,transcriptome_background,
NRIP1,2766,0.6987935969511198,False,6368,0.3626199866900692,False,False,2.995732273553991,False,False,transcriptome_background,
DUSP11,2767,0.6986001251333963,False,6875,0.2823366728667737,False,False,3.218875824868201,False,False,transcriptome_background,
GSK3B,2768,0.698593586261181,False,3323,1.0220314192463116,False,False,2.5649493574615367,False,False,transcriptome_background,
TRAPPC13,2769,0.697481864005265,False,8341,0.0342198367295038,False,False,2.772588722239781,False,False,transcriptome_background,
TAF7,2770,0.6968715619554029,False,11373,-0.4635460461279828,False,False,3.1780538303479458,False,False,transcriptome_background,
CAPS2,2771,0.6963902914167127,False,7818,0.1227978794539258,False,False,2.9444389791664403,False,False,transcriptome_background,
FAM227B,2773,0.6956521849380968,False,11132,-0.4207628430043544,False,False,3.1780538303479458,False,False,transcriptome_background,
ALG14,2774,0.6953845392774375,False,4796,0.6739486980361465,False,False,2.8903717578961645,False,False,transcriptome_background,
ADARB2,2775,0.6952917697619655,False,2726,1.18454345739191,False,False,2.70805020110221,False,False,transcriptome_background,
TOMM20,2776,0.6951232275111356,False,13677,-0.8844783991640186,False,False,2.8903717578961645,False,False,transcriptome_background,
RNASEH2B,2777,0.6948190714299306,False,2304,1.3241784391151934,False,False,2.1972245773362196,False,False,transcriptome_background,
PTER,2778,0.6937159073922818,False,14318,-1.024275332572092,False,False,2.302585092994046,False,False,transcriptome_background,
ZNF718,2779,0.6936535553159481,False,12705,-0.6934812919092649,False,False,3.295836866004329,False,False,transcriptome_background,
MTG2,2780,0.6932523586088496,False,16753,-1.8298101587067277,False,False,2.302585092994046,False,False,transcriptome_background,
ADCK2,2781,0.6927940476788236,False,12183,-0.5975336227173865,False,False,2.995732273553991,False,False,transcriptome_background,
PSMB1,2782,0.6927035946794321,False,14327,-1.0261913936543758,False,False,2.302585092994046,False,False,transcriptome_background,
ROBO1,2783,0.6922517937828258,False,1299,1.7935259039819749,False,False,2.0794415416798357,False,False,transcriptome_background,
RHOB,2784,0.6918173569699931,True,1256,1.820302384124775,True,True,2.0794415416798357,False,False,other_measured_raw20,
COMMD6,2785,0.6917910691954884,False,17629,-2.587910807314004,False,False,1.0986122886681098,False,False,transcriptome_background,
NCOA7,2786,0.6917869145250133,False,2372,1.2976781027807127,False,False,2.1972245773362196,False,False,transcriptome_background,
YPEL3,2787,0.690984288896095,False,6198,0.394362361531706,False,False,2.995732273553991,False,False,transcriptome_background,
DARS,2788,0.6908441099698014,False,5063,0.6149802412755007,False,False,2.8903717578961645,False,False,transcriptome_background,
ZNF699,2789,0.6900312526285088,False,3967,0.8530847425213436,False,False,2.8903717578961645,False,False,transcriptome_background,
FBRS,2790,0.6897628694221087,False,16219,-1.5802157126777376,False,False,2.1972245773362196,False,False,transcriptome_background,
PLEKHA6,2791,0.6893151481022799,False,11199,-0.4317812305521142,False,False,3.1780538303479458,False,False,transcriptome_background,
ATP6V1D,2792,0.6892833011390795,False,7003,0.2616656212413937,False,False,3.218875824868201,False,False,transcriptome_background,
SIRT3,2793,0.6886980165545629,False,14610,-1.0892841761662198,False,False,2.5649493574615367,False,False,transcriptome_background,
SCIN,2794,0.6885185558892106,False,4335,0.7718445277874924,False,False,2.8903717578961645,False,False,transcriptome_background,
CUL2,2795,0.6881245303877417,False,9636,-0.1796024268045042,False,False,3.1354942159291497,False,False,transcriptome_background,
ZNF783,2796,0.6874448370180171,False,2410,1.2831286055981332,False,False,2.1972245773362196,False,False,transcriptome_background,
TMLHE,2797,0.686462282301432,False,4114,0.8242833753866421,False,False,2.8903717578961645,False,False,transcriptome_background,
FAM114A1,2798,0.6864461247282171,False,7893,0.1078467639666833,False,False,2.9444389791664403,False,False,transcriptome_background,
GIMAP4,2799,0.6861911199045744,False,16928,-1.9285669714289335,False,False,1.6094379124341005,False,False,transcriptome_background,
PRKCSH,2800,0.6861750404514391,False,6906,0.2770111257654066,False,False,3.218875824868201,False,False,transcriptome_background,
HDAC10,2801,0.6861532812765607,False,8435,0.0145482011294627,False,False,2.772588722239781,False,False,transcriptome_background,
TRMT61B,2802,0.6857178358781927,False,9137,-0.0922814770006272,False,False,2.9444389791664403,False,False,transcriptome_background,
MKRN2,2803,0.6850311101687974,False,11347,-0.4578780370662279,False,False,3.1780538303479458,False,False,transcriptome_background,
PGD,2804,0.6850071878362745,False,7556,0.1665821162155854,False,False,2.9444389791664403,False,False,transcriptome_background,
POGZ,2805,0.6847124595310523,False,4154,0.8156174979402483,False,False,2.8903717578961645,False,False,transcriptome_background,
XIST,2806,0.6837341257825807,False,4438,0.7469550914494144,False,False,2.8903717578961645,False,False,transcriptome_background,
YAE1D1,2807,0.6836892172635188,False,12304,-0.61806253900804,False,False,2.995732273553991,False,False,transcriptome_background,
DLST,2808,0.6832373063484509,False,14557,-1.075745062949173,False,False,2.5649493574615367,False,False,transcriptome_background,
PLEKHF2,2809,0.6822433209452856,False,15857,-1.4502591278585872,False,False,2.302585092994046,False,False,transcriptome_background,
SETX,2810,0.6820408665522463,False,3597,0.9489692035490376,False,False,3.091042453358316,False,False,transcriptome_background,
BCL2L13,2811,0.6818219213514464,False,12529,-0.6566243304442884,False,False,3.295836866004329,False,False,transcriptome_background,
MRPS16,2812,0.6817651046709255,False,17479,-2.3678484912948865,False,False,1.791759469228055,False,False,transcriptome_background,
PABPC1,2814,0.6812697579053514,False,9294,-0.1208057475400156,False,False,2.9444389791664403,False,False,transcriptome_background,
NAPG,2815,0.6810409899091794,False,8404,0.0203106913110927,False,False,2.772588722239781,False,False,transcriptome_background,
LRRC40,2817,0.6806960885625016,False,3048,1.093042826948121,False,False,2.5649493574615367,False,False,transcriptome_background,
KCTD3,2818,0.6804082337431838,False,1061,1.957070432091666,False,False,1.6094379124341005,False,False,transcriptome_background,
THAP4,2819,0.6800361630410651,False,14564,-1.0782810409589236,False,False,2.5649493574615367,False,False,transcriptome_background,
SRP9,2820,0.6796664439561408,False,14230,-1.0055941678972438,False,False,2.302585092994046,False,False,transcriptome_background,
SESN2,2821,0.6794095383502758,False,10205,-0.2693297180419784,False,False,3.1354942159291497,False,False,transcriptome_background,
MTSS1,2823,0.6786295788586819,False,54,3.6469621532837713,False,False,0.6931471805599453,False,False,transcriptome_background,
DDX24,2824,0.6784650357878872,False,410,2.5897643315362,False,False,0.6931471805599453,False,False,transcriptome_background,
DNAJC15,2826,0.6776365634989069,False,7057,0.2534040296897535,False,False,3.218875824868201,False,False,transcriptome_background,
CCL4L2,2827,0.6773663447785201,False,716,2.235389476889121,False,False,1.3862943611198906,False,False,transcriptome_background,
USP40,2828,0.6770238405831068,False,13116,-0.7698967797233789,False,False,3.295836866004329,False,False,transcriptome_background,
CEP85,2829,0.6768891618149725,False,17839,-3.39328485835127,False,False,0.6931471805599453,False,False,transcriptome_background,
FAM204A,2830,0.6768285909810319,False,11951,-0.5562276309423247,False,False,2.995732273553991,False,False,transcriptome_background,
ZNF571,2831,0.6758135031822552,False,8371,0.0275297955669834,False,False,2.772588722239781,False,False,transcriptome_background,
FBXO4,2832,0.6755479138423063,False,8943,-0.0611522519240976,False,False,2.9444389791664403,False,False,transcriptome_background,
MOV10,2833,0.675491345141144,False,6437,0.3521679794504548,False,False,3.218875824868201,False,False,transcriptome_background,
RERE,2834,0.6749815347730359,False,1389,1.7517205881326736,False,False,2.0794415416798357,False,False,transcriptome_background,
DTX3L,2835,0.674922833107782,False,13066,-0.7580253838830379,False,False,3.295836866004329,False,False,transcriptome_background,
LINC00467,2836,0.6746582511868516,False,8166,0.0631642316130466,False,False,2.772588722239781,False,False,transcriptome_background,
CMTM6,2837,0.6740988663642752,False,4050,0.8370805906520931,False,False,2.8903717578961645,False,False,transcriptome_background,
FUCA2,2838,0.6735615969074239,False,11427,-0.4714782872597857,False,False,3.1780538303479458,False,False,transcriptome_background,
DLGAP4-AS1,2839,0.6734172062780732,False,4450,0.7442005013945886,False,False,2.8903717578961645,False,False,transcriptome_background,
AKIP1,2840,0.6733773928034806,False,15231,-1.246119034762803,False,False,2.3978952727983707,False,False,transcriptome_background,
PALB2,2841,0.6730770848332404,False,12441,-0.6401332482035713,False,False,2.995732273553991,False,False,transcriptome_background,
RBM48,2842,0.6730236684060776,False,13388,-0.8215622659338208,False,False,2.8903717578961645,False,False,transcriptome_background,
KAT2A,2843,0.6728143484473663,False,1445,1.7289601184187968,False,False,2.1972245773362196,False,False,transcriptome_background,
ZNF92,2844,0.6724526969829023,False,17456,-2.3461779602868895,False,False,1.791759469228055,False,False,transcriptome_background,
TRIM21,2845,0.6720964526990654,False,11975,-0.5614087831376287,False,False,2.995732273553991,False,False,transcriptome_background,
SLC1A2,2846,0.6719125498351701,False,3595,0.9490098927902104,False,False,3.091042453358316,False,False,transcriptome_background,
OSCAR,2847,0.6717283490970044,False,12668,-0.6857442061683204,False,False,3.295836866004329,False,False,transcriptome_background,
UQCRH,2848,0.6715349552417722,False,16679,-1.7899284410769192,False,False,2.302585092994046,False,False,transcriptome_background,
ENGASE,2849,0.6714134662760712,False,12937,-0.7332483766686252,False,False,3.295836866004329,False,False,transcriptome_background,
CEP170,2850,0.6713783261687377,False,1324,1.7787209198131533,False,False,2.0794415416798357,False,False,transcriptome_background,
PSMB2,2851,0.6710832855923019,False,7031,0.2579599673281224,False,False,3.218875824868201,False,False,transcriptome_background,
TGFBR2,2852,0.671069689355391,False,10907,-0.3852957636335676,False,False,2.9444389791664403,False,False,transcriptome_background,
LINC01266,2853,0.6708998960204644,False,11947,-0.555725694233711,False,False,2.995732273553991,False,False,transcriptome_background,
PRDX5,2854,0.670835819365905,False,17267,-2.1741420855658076,False,False,2.0794415416798357,False,False,transcriptome_background,
TMEM209,2855,0.6701248348371474,False,7193,0.2293348615148087,False,False,3.218875824868201,False,False,transcriptome_background,
CHSY1,2856,0.6695771676281921,False,811,2.1530933898545253,False,False,1.3862943611198906,False,False,transcriptome_background,
RPS27L,2857,0.6688471240636638,False,15679,-1.3921841936327966,False,False,2.4849066497880004,False,False,transcriptome_background,
SDHC,2858,0.6687737622238846,False,13077,-0.7616133086376918,False,False,3.295836866004329,False,False,transcriptome_background,
RAB7A,2859,0.6687661646394036,False,2721,1.1854366912566483,False,False,2.70805020110221,False,False,transcriptome_background,
SNRPA1,2860,0.6682610628473171,False,4779,0.6765816547641238,False,False,2.8903717578961645,False,False,transcriptome_background,
ATP1A1,2861,0.6681875738175673,False,3395,1.0067672123731632,False,False,2.5649493574615367,False,False,transcriptome_background,
H1FX,2862,0.6680769539078885,False,15556,-1.3540685217558526,False,False,2.4849066497880004,False,False,transcriptome_background,
PRPF4B,2863,0.6680375324298007,False,16151,-1.554254714592042,False,False,2.1972245773362196,False,False,transcriptome_background,
OS9,2864,0.6679215244386177,False,13666,-0.8821470350480763,False,False,2.8903717578961645,False,False,transcriptome_background,
SNX9,2865,0.6678381261742684,False,323,2.7430124732009697,False,False,1.0986122886681098,False,False,transcriptome_background,
C4orf48,2866,0.6674710714384534,False,17303,-2.200861946028642,False,False,2.0794415416798357,False,False,transcriptome_background,
HTRA1,2867,0.6666779637489377,False,2099,1.4000340280761678,False,False,2.0794415416798357,False,False,transcriptome_background,
BET1L,2868,0.6661939239817878,False,2882,1.1362668586560023,False,False,2.70805020110221,False,False,transcriptome_background,
ARL6IP4,2869,0.6660545816847535,False,16098,-1.5312693394355874,False,False,2.302585092994046,False,False,transcriptome_background,
ATP6V1F,2870,0.665999980116782,False,13576,-0.8625881585391896,False,False,2.8903717578961645,False,False,transcriptome_background,
GNB2,2871,0.6656396404523892,False,15456,-1.3209789795033833,False,False,2.4849066497880004,False,False,transcriptome_background,
XKR6,2872,0.6655511493194577,False,2375,1.296967106209105,False,False,2.1972245773362196,False,False,transcriptome_background,
CLCN4,2873,0.6654859451820293,False,930,2.0564879649459535,False,False,1.3862943611198906,False,False,transcriptome_background,
NELFCD,2875,0.6650732720227892,False,13917,-0.9345988440684816,False,False,2.302585092994046,False,False,transcriptome_background,
KRCC1,2876,0.664847851277534,False,16893,-1.9099092378172189,False,False,1.6094379124341005,False,False,transcriptome_background,
NUDT16,2877,0.6644478410367995,False,8121,0.071314233068567,False,False,2.772588722239781,False,False,transcriptome_background,
GNPDA2,2878,0.664171724592358,False,10514,-0.3200080273660037,False,False,2.9444389791664403,False,False,transcriptome_background,
DYNC1LI1,2879,0.6641706961027353,False,7766,0.1315849043028162,False,False,2.9444389791664403,False,False,transcriptome_background,
RBSN,2880,0.6640740659018586,False,3164,1.0648684380818787,False,False,2.5649493574615367,False,False,transcriptome_background,
GNPAT,2882,0.6639850193949378,False,12973,-0.7396288300560532,False,False,3.295836866004329,False,False,transcriptome_background,
RAD9B,2883,0.663728298416578,False,16782,-1.848757003831696,False,False,2.302585092994046,False,False,transcriptome_background,
MIER3,2884,0.6634796567090644,False,5041,0.6199250073723434,False,False,2.8903717578961645,False,False,transcriptome_background,
MTA3,2885,0.6633113151129618,False,765,2.1880487944382594,False,False,1.3862943611198906,False,False,transcriptome_background,
RPL34-AS1,2886,0.6628772009608069,False,9919,-0.2229239896480973,False,False,3.1354942159291497,False,False,transcriptome_background,
BTBD7,2887,0.6628712904527356,False,1055,1.9618105798960304,False,False,1.6094379124341005,False,False,transcriptome_background,
NAGLU,2888,0.6627906362937485,False,4181,0.8075498993808908,False,False,2.8903717578961645,False,False,transcriptome_background,
RPS18,2889,0.6625117687236537,False,17699,-2.7480543759425378,False,False,1.3862943611198906,False,False,transcriptome_background,
SUSD6,2890,0.6623800359293991,False,3688,0.9256602516848343,False,False,3.091042453358316,False,False,transcriptome_background,
PANK1,2891,0.6623315439013946,False,17711,-2.7766790487992323,False,False,1.3862943611198906,False,False,transcriptome_background,
GLRX5,2892,0.6621303540050041,False,12266,-0.6107374267192515,False,False,2.995732273553991,False,False,transcriptome_background,
NIFK-AS1,2893,0.661837742232348,False,11511,-0.485748508305163,False,False,3.1780538303479458,False,False,transcriptome_background,
PPIL3,2894,0.6617157856275956,False,16349,-1.6369332591672543,False,False,2.1972245773362196,False,False,transcriptome_background,
RMND5A,2895,0.6614939131564167,False,15399,-1.2999616850837528,False,False,2.4849066497880004,False,False,transcriptome_background,
GLUD1,2896,0.6612611785198311,False,10127,-0.2578940200566502,False,False,3.1354942159291497,False,False,transcriptome_background,
PAK1,2897,0.660168086441866,False,15241,-1.250870961025465,False,False,2.3978952727983707,False,False,transcriptome_background,
