patient,gene,Primary,Recurrent,delta_log2_abundance,n_pairs_gene,n_recurrence_up_gene,logFC,ci_low,ci_high,P.Value,adj.P.Val,significant,y_base,y_jitter
KNCC_GBM0025,FOLR2,0.2321374267099886,-0.0875951648771932,-0.3197325915871818,105,72,0.341343862250829,0.201974157809506,0.480713566692153,5.17621424969388e-06,2.84855349083786e-05,True,9.0,8.984248799094823
KNCC_GBM0025,GSTM3,0.215373539991011,0.6622123888262169,0.4468388488352059,105,76,0.314897010331394,0.191808573087579,0.437985447575209,2.12806536159747e-06,1.3749828706212e-05,True,8.0,7.865763126707447
KNCC_GBM0025,ITM2C,0.0281523910250606,0.4469936357052325,0.41884124468017186,105,70,0.0707609661605836,-0.0160664610549186,0.157588393376086,0.113147359514004,0.170051528106548,False,5.0,4.927922617116391
KNCC_GBM0025,P2RY12,-0.3637765144998032,-0.1904335474862101,0.17334296701359309,105,48,-0.0323824374915865,-0.188377382110929,0.123612507127756,0.684917874207751,0.749380240730217,False,1.0,0.9584814098166351
KNCC_GBM0025,P2RY13,0.7045010061465224,0.1031174859215377,-0.6013835202249848,60,28,-0.136313893562712,-0.32090493354357,0.0482771464181472,0.152838999613451,0.219087941702453,False,0.0,0.005581859619000085
KNCC_GBM0025,PDK4,-0.7094529952123958,0.4609264186797015,1.1703794138920973,30,19,0.282702544453618,0.058847832453079,0.506557256454156,0.0188280586983539,0.0356470353680158,True,7.0,7.016151340366481
KNCC_GBM0025,RHOB,-0.9900743927165616,-0.0042274264952156,0.985846966221346,105,85,0.544184615132506,0.382677590460858,0.705691639804155,1.60091382160134e-09,7.24893778421086e-08,True,10.0,9.940044172842548
KNCC_GBM0025,SIGLEC8,-0.0516460789041799,0.1454321470973613,0.1970782260015412,95,56,0.0645300164947364,-0.0844851012066222,0.213545134196095,0.3981053899374,0.488303501364327,False,4.0,3.9656565924101033
KNCC_GBM0025,USP53,0.2155930101905545,0.0701975948433961,-0.14539541534715839,67,33,-0.0302276534309614,-0.167993267535646,0.107537960673723,0.668502165284492,0.735631817927525,False,2.0,2.130118279889153
KNCC_GBM0026,CTTNBP2,0.4214742785405459,0.1487448920084383,-0.27272938653210765,105,55,0.0980737727751807,0.0192089774448986,0.176938568105463,0.0164435201061068,0.0316135610735613,True,6.0,6.134650743463037
KNCC_GBM0026,FOLR2,-0.1527628481215841,0.8626764941174148,1.015439342238999,105,72,0.341343862250829,0.201974157809506,0.480713566692153,5.17621424969388e-06,2.84855349083786e-05,True,9.0,8.855005505282232
KNCC_GBM0026,GSTM3,-0.9228234738286328,0.4968343408252068,1.4196578146538397,105,76,0.314897010331394,0.191808573087579,0.437985447575209,2.12806536159747e-06,1.3749828706212e-05,True,8.0,7.899941166421445
KNCC_GBM0026,ITM2C,-0.4011328600323888,0.3883004141462324,0.7894332741786212,105,70,0.0707609661605836,-0.0160664610549186,0.157588393376086,0.113147359514004,0.170051528106548,False,5.0,4.852511983807565
KNCC_GBM0026,P2RY12,-0.082850604630216,0.0150769569624803,0.0979275615926963,105,48,-0.0323824374915865,-0.188377382110929,0.123612507127756,0.684917874207751,0.749380240730217,False,1.0,1.0486225634076043
KNCC_GBM0026,RHOB,-0.3487832616978706,0.1934338863842919,0.5422171480821625,105,85,0.544184615132506,0.382677590460858,0.705691639804155,1.60091382160134e-09,7.24893778421086e-08,True,10.0,10.051676663751126
KNCC_GBM0026,USP53,-0.6448234903981063,-0.0016079079814145,0.6432155824166917,67,33,-0.0302276534309614,-0.167993267535646,0.107537960673723,0.668502165284492,0.735631817927525,False,2.0,1.8014388382505384
KNCC_GBM0027,CTTNBP2,0.5698619062855766,0.4152442468072438,-0.15461765947833284,105,55,0.0980737727751807,0.0192089774448986,0.176938568105463,0.0164435201061068,0.0316135610735613,True,6.0,6.116971717966702
KNCC_GBM0027,FOLR2,-1.0245339774362003,-0.4888729010609047,0.5356610763752956,105,72,0.341343862250829,0.201974157809506,0.480713566692153,5.17621424969388e-06,2.84855349083786e-05,True,9.0,8.949213915044753
KNCC_GBM0027,GSTM3,-0.0607855182893887,0.0672147874688936,0.1280003057582823,105,76,0.314897010331394,0.191808573087579,0.437985447575209,2.12806536159747e-06,1.3749828706212e-05,True,8.0,7.8417827529110955
KNCC_GBM0027,ITM2C,-0.0200532867371363,-0.0806996587032884,-0.06064637196615209,105,70,0.0707609661605836,-0.0160664610549186,0.157588393376086,0.113147359514004,0.170051528106548,False,5.0,4.835489673132162
KNCC_GBM0027,P2RY12,0.693749486373551,-0.1189682394309924,-0.8127177258045435,105,48,-0.0323824374915865,-0.188377382110929,0.123612507127756,0.684917874207751,0.749380240730217,False,1.0,1.0619167016895648
KNCC_GBM0027,RHOB,-0.4005450661903742,0.2089058450230638,0.6094509112134381,105,85,0.544184615132506,0.382677590460858,0.705691639804155,1.60091382160134e-09,7.24893778421086e-08,True,10.0,9.909756236610136
KNCC_GBM0027,USP53,-0.5353579614180995,-0.2656694949959189,0.26968846642218064,67,33,-0.0302276534309614,-0.167993267535646,0.107537960673723,0.668502165284492,0.735631817927525,False,2.0,1.8487039763329112
KNCC_GBM0028,CTTNBP2,0.3983729161707043,0.2155689722024608,-0.1828039439682435,105,55,0.0980737727751807,0.0192089774448986,0.176938568105463,0.0164435201061068,0.0316135610735613,True,6.0,6.088913594917705
KNCC_GBM0028,FOLR2,-0.6315560984582983,-0.061486861077903,0.5700692373803953,105,72,0.341343862250829,0.201974157809506,0.480713566692153,5.17621424969388e-06,2.84855349083786e-05,True,9.0,9.13218443144042
KNCC_GBM0028,GSTM3,0.3726465850323901,0.0136111264632757,-0.3590354585691144,105,76,0.314897010331394,0.191808573087579,0.437985447575209,2.12806536159747e-06,1.3749828706212e-05,True,8.0,7.988402728350133
KNCC_GBM0028,ITM2C,0.159554150112408,0.2772347798862706,0.1176806297738626,105,70,0.0707609661605836,-0.0160664610549186,0.157588393376086,0.113147359514004,0.170051528106548,False,5.0,5.001073781447723
KNCC_GBM0028,P2RY12,0.8241003191910465,0.7450562765780587,-0.07904404261298781,105,48,-0.0323824374915865,-0.188377382110929,0.123612507127756,0.684917874207751,0.749380240730217,False,1.0,1.157279786371698
KNCC_GBM0028,RHOB,0.7427289296102287,0.6581860588744534,-0.08454287073577538,105,85,0.544184615132506,0.382677590460858,0.705691639804155,1.60091382160134e-09,7.24893778421086e-08,True,10.0,10.021838579162425
KNCC_GBM0028,USP53,-0.3781657671757324,-0.043256921044984,0.3349088461307484,67,33,-0.0302276534309614,-0.167993267535646,0.107537960673723,0.668502165284492,0.735631817927525,False,2.0,1.8585952564924226
KNCC_GBM0029,CTTNBP2,-0.3470541918425551,0.344689685277235,0.6917438771197901,105,55,0.0980737727751807,0.0192089774448986,0.176938568105463,0.0164435201061068,0.0316135610735613,True,6.0,6.170187307831465
KNCC_GBM0029,FOLR2,-0.5620283289657013,-0.0851429718461679,0.4768853571195334,105,72,0.341343862250829,0.201974157809506,0.480713566692153,5.17621424969388e-06,2.84855349083786e-05,True,9.0,9.069813175114389
KNCC_GBM0029,GSTM3,0.771020572582294,0.1595556355956293,-0.6114649369866647,105,76,0.314897010331394,0.191808573087579,0.437985447575209,2.12806536159747e-06,1.3749828706212e-05,True,8.0,7.861533887629426
KNCC_GBM0029,ITM2C,0.1674702109067846,0.1884227890849354,0.0209525781781508,105,70,0.0707609661605836,-0.0160664610549186,0.157588393376086,0.113147359514004,0.170051528106548,False,5.0,4.832327672389387
KNCC_GBM0029,P2RY12,0.5564462463631269,0.0011906966648654,-0.5552555496982615,105,48,-0.0323824374915865,-0.188377382110929,0.123612507127756,0.684917874207751,0.749380240730217,False,1.0,0.8722668710819766
KNCC_GBM0029,RHOB,-0.8465214152019612,0.620484319883009,1.4670057350849701,105,85,0.544184615132506,0.382677590460858,0.705691639804155,1.60091382160134e-09,7.24893778421086e-08,True,10.0,10.13783754621779
KNCC_GBM0029,USP53,0.570885999865672,-0.1412338882974113,-0.7121198881630832,67,33,-0.0302276534309614,-0.167993267535646,0.107537960673723,0.668502165284492,0.735631817927525,False,2.0,2.0542024407639037
KNCC_GBM0030,CTTNBP2,0.0643796627079291,0.2980939344499488,0.2337142717420197,105,55,0.0980737727751807,0.0192089774448986,0.176938568105463,0.0164435201061068,0.0316135610735613,True,6.0,6.184537980081586
KNCC_GBM0030,FOLR2,-0.6837436352737588,0.1356840065077538,0.8194276417815126,105,72,0.341343862250829,0.201974157809506,0.480713566692153,5.17621424969388e-06,2.84855349083786e-05,True,9.0,8.99991201325744
KNCC_GBM0030,GSTM3,-1.3284195256285578,0.060765824930019,1.3891853505585767,105,76,0.314897010331394,0.191808573087579,0.437985447575209,2.12806536159747e-06,1.3749828706212e-05,True,8.0,8.029794348395676
KNCC_GBM0030,ITM2C,-0.4337418552422752,-0.0209535877876349,0.4127882674546403,105,70,0.0707609661605836,-0.0160664610549186,0.157588393376086,0.113147359514004,0.170051528106548,False,5.0,4.841357248250598
KNCC_GBM0030,P2RY12,-1.1811916508960998,1.368117358147388,2.549309009043488,105,48,-0.0323824374915865,-0.188377382110929,0.123612507127756,0.684917874207751,0.749380240730217,False,1.0,1.1077230817551385
KNCC_GBM0030,RHOB,-0.5976930930431066,0.4905285876054279,1.0882216806485345,105,85,0.544184615132506,0.382677590460858,0.705691639804155,1.60091382160134e-09,7.24893778421086e-08,True,10.0,10.081505131235184
KNCC_GBM0030,USP53,-0.8470605480203733,-0.2380251319349318,0.6090354160854415,67,33,-0.0302276534309614,-0.167993267535646,0.107537960673723,0.668502165284492,0.735631817927525,False,2.0,1.9284612244679666
KNCC_GBM0031,CTTNBP2,0.0013699137135137,-0.1100728270732177,-0.11144274078673139,105,55,0.0980737727751807,0.0192089774448986,0.176938568105463,0.0164435201061068,0.0316135610735613,True,6.0,6.1211409868013895
KNCC_GBM0031,FOLR2,-0.3141925859071368,0.7929592660578832,1.10715185196502,105,72,0.341343862250829,0.201974157809506,0.480713566692153,5.17621424969388e-06,2.84855349083786e-05,True,9.0,9.013538462025315
KNCC_GBM0031,GSTM3,-0.7417277228344643,-0.0034617262356362,0.7382659965988281,105,76,0.314897010331394,0.191808573087579,0.437985447575209,2.12806536159747e-06,1.3749828706212e-05,True,8.0,8.064503628396613
KNCC_GBM0031,ITM2C,0.0121160589489769,0.326189586960197,0.3140735280112201,105,70,0.0707609661605836,-0.0160664610549186,0.157588393376086,0.113147359514004,0.170051528106548,False,5.0,4.857879766277854
KNCC_GBM0031,JUN,0.7687396092201384,0.1878681915355645,-0.580871417684574,86,40,-0.0097438498425401,-0.159843841263901,0.14035614157882,0.899045385927025,0.923604117314994,False,3.0,2.9450687075044155
KNCC_GBM0031,P2RY12,-0.2045288685750853,-0.402808965292791,-0.1982800967177057,105,48,-0.0323824374915865,-0.188377382110929,0.123612507127756,0.684917874207751,0.749380240730217,False,1.0,1.115055157035267
KNCC_GBM0031,RHOB,-0.4525290887119533,0.579027755526514,1.0315568442384673,105,85,0.544184615132506,0.382677590460858,0.705691639804155,1.60091382160134e-09,7.24893778421086e-08,True,10.0,9.924727512582926
KNCC_GBM0031,SIGLEC8,-0.2250782075038395,0.8661933516356691,1.0912715591395086,95,56,0.0645300164947364,-0.0844851012066222,0.213545134196095,0.3981053899374,0.488303501364327,False,4.0,4.00860432606817
KNCC_GBM0031,USP53,-0.2854432079229348,0.1540770172008405,0.4395202251237753,67,33,-0.0302276534309614,-0.167993267535646,0.107537960673723,0.668502165284492,0.735631817927525,False,2.0,2.017684041838729
KNCC_GBM0032,CTTNBP2,-0.2650822695241713,-0.1059236214735276,0.1591586480506437,105,55,0.0980737727751807,0.0192089774448986,0.176938568105463,0.0164435201061068,0.0316135610735613,True,6.0,6.059380864941231
